1,58,1221,331,417,572,1
1,58,1220,313,368,472,0
1,58,597,102,338,497,0
1,58,621,90,362,471,0
1,58,998,777,464,304,1
1,59,1232,342,364,559,0
1,59,1223,365,426,584,1
1,59,1034,815,469,266,1
1,59,652,120,330,473,0
1,59,612,160,309,469,0
1,59,590,128,334,506,0
1,59,1495,0,291,398,0
1,59,1485,0,310,430,1
1,60,1461,0,299,466,1
1,60,1248,416,419,605,1
1,60,1121,881,408,200,1
1,60,574,168,361,512,0
1,60,1475,0,284,414,0
1,60,1247,393,391,542,0
1,60,609,196,295,447,0
1,60,663,154,309,489,0
1,61,601,228,318,479,0
1,61,1443,17,299,450,0
1,61,1241,424,389,609,0
1,61,1254,454,432,612,1
1,61,556,195,382,516,0
1,61,1433,19,311,477,1
1,61,1204,921,344,160,1
1,61,628,187,356,489,0
1,62,1409,54,305,422,0
1,62,1379,994,177,87,1
1,62,1256,508,463,573,1
1,62,1260,476,397,571,0
1,62,1399,55,323,484,1
1,62,558,241,377,530,0
1,62,600,272,335,457,0
1,62,675,225,315,499,0
1,63,599,303,315,459,0
1,63,1277,510,403,571,0
1,63,1287,545,452,536,1
1,63,1389,76,306,420,1
1,63,1384,79,327,491,0
1,63,555,271,390,536,0
1,63,627,257,366,504,0
1,64,590,348,344,482,0
1,64,631,302,364,518,0
1,64,550,318,386,550,0
1,64,1358,111,325,461,0
1,64,1324,603,452,478,1
1,64,1311,571,403,510,0
1,65,539,347,398,567,0
1,65,583,381,335,477,0
1,65,639,334,353,537,0
1,65,1340,137,350,512,1
1,65,1327,611,419,470,0
1,65,1325,652,494,429,1
1,66,1366,725,509,356,1
1,66,1331,182,356,523,1
1,66,1365,678,415,403,0
1,66,531,396,404,581,0
1,66,595,379,400,535,0
1,66,575,433,355,536,0
1,67,517,427,409,589,0
1,67,1320,215,366,527,1
1,67,1393,724,412,357,0
1,67,589,410,407,536,0
1,67,574,461,311,507,0
1,67,1456,778,456,303,1
1,67,1322,204,332,531,0
1,68,1443,802,375,279,0
1,68,1529,856,391,225,1
1,68,1322,247,362,549,0
1,68,1330,258,360,540,1
1,69,539,491,447,561,0
1,69,1500,856,360,225,0
1,69,1612,905,309,176,1
1,69,475,510,423,571,0
1,69,1310,284,391,554,1
1,69,1320,276,356,559,0
1,69,538,540,369,530,0
1,70,1335,320,336,549,0
1,70,1609,939,178,142,0
1,70,1726,986,195,95,1
1,70,1335,329,384,571,1
1,71,1336,360,383,554,1
1,71,1336,352,400,586,0
1,71,1710,997,138,84,0
1,71,527,573,443,508,0
1,71,495,628,385,453,0
1,71,423,591,449,490,0
1,71,954,0,206,69,1
1,72,367,643,490,438,0
1,72,523,624,431,457,0
1,72,468,678,399,403,0
1,72,1355,401,347,590,0
1,72,932,0,199,112,1
1,72,1356,409,408,591,1
1,73,364,679,477,402,0
1,73,447,718,357,363,0
1,73,447,664,497,417,0
1,73,895,0,226,137,1
1,73,1379,441,412,604,1
1,73,1364,434,353,610,0
1,74,317,737,497,344,0
1,74,1398,493,424,588,1
1,74,1387,487,363,594,0
1,74,465,719,450,362,0
1,74,425,780,332,301,0
1,74,878,0,234,186,1
1,75,415,814,310,267,0
1,75,868,0,254,217,1
1,75,870,0,273,184,0
1,75,1407,523,371,558,0
1,75,336,773,465,308,0
1,75,1424,526,430,555,1
1,75,443,760,435,321,0
1,76,345,834,419,247,0
1,76,466,819,335,262,0
1,76,435,874,212,207,0
1,76,852,0,300,231,0
1,76,1445,577,378,504,0
1,76,1481,583,418,498,1
1,76,853,0,283,269,1
1,77,1510,622,411,459,1
1,77,1475,615,374,466,0
1,77,418,916,171,165,0
1,77,507,858,275,223,0
1,77,359,877,361,204,0
1,77,858,0,296,238,0
1,77,855,1,271,300,1
1,78,382,981,209,100,0
1,78,462,919,261,162,0
1,78,885,0,270,353,1
1,78,419,939,166,142,0
1,78,1517,679,344,402,0
1,78,857,0,319,327,0
1,78,1548,686,373,395,1
1,79,1581,722,340,359,1
1,79,1547,717,356,364,0
1,79,879,0,285,388,1
1,79,883,0,298,362,0
1,79,505,959,183,122,0
1,79,360,1026,70,55,0
1,79,400,980,145,101,0
1,80,1600,780,320,301,0
1,80,890,0,295,377,0
1,80,475,1024,133,57,0
1,80,892,0,303,444,1
1,80,1665,787,255,294,1
1,81,1629,815,290,266,0
1,81,899,0,317,400,0
1,81,1704,825,217,256,1
1,81,910,3,293,484,1
1,82,949,49,309,498,1
1,82,950,0,292,464,0
1,82,1701,873,220,208,0
1,82,1772,895,148,186,1
1,83,959,84,300,506,1
1,83,1752,913,169,168,0
1,83,940,23,320,484,0
1,84,979,145,322,517,1
1,84,969,77,322,504,0
1,84,1865,976,56,105,0
1,85,1001,184,335,529,1
1,85,984,114,311,546,0
1,86,1021,245,345,544,1
1,86,1032,173,311,546,0
1,87,1036,286,362,554,1
1,88,1062,348,373,571,1
1,89,1083,308,353,580,0
1,89,1074,388,382,592,1
1,90,1098,459,395,599,1
1,90,1109,375,360,668,0
1,91,1110,508,397,573,1
1,91,1130,420,362,602,0
1,92,1147,485,371,596,0
1,92,1127,578,412,503,1
1,93,1165,531,373,550,0
1,93,1135,627,420,454,1
1,94,1178,602,385,479,0
1,94,1137,708,443,373,1
1,95,1175,654,400,427,0
1,95,1142,764,415,317,1
1,96,1157,851,386,230,1
1,96,1202,738,394,343,0
1,97,1185,914,325,166,1
1,97,1184,795,422,286,0
1,98,1233,1005,186,76,1
1,98,1211,879,367,202,0
1,99,1327,937,148,144,0
1,100,1327,1035,131,46,0
1,116,361,128,367,524,1
1,117,324,147,390,532,1
1,118,302,179,390,554,1
1,119,284,201,399,552,1
1,120,267,239,401,555,1
1,121,246,261,407,571,1
1,122,234,295,419,586,1
1,123,218,320,425,593,1
1,124,204,358,439,590,1
1,125,199,381,430,612,1
1,125,392,94,361,509,1
1,126,368,129,351,516,1
1,126,191,420,437,661,1
1,127,346,149,381,530,1
1,127,169,446,455,634,1
1,128,328,186,363,396,1
1,128,159,489,465,592,1
1,129,309,208,389,539,1
1,129,153,517,472,564,1
1,130,276,247,406,554,1
1,130,141,561,480,520,1
1,130,601,95,313,448,0
1,131,233,274,436,564,1
1,131,587,126,326,449,0
1,131,135,588,486,493,1
1,132,231,305,409,576,1
1,132,120,635,498,445,1
1,132,564,162,338,486,0
1,133,547,180,355,497,0
1,133,107,666,503,415,1
1,133,209,332,422,582,1
1,134,96,710,514,371,1
1,134,529,217,344,507,0
1,134,200,378,403,548,1
1,135,95,740,501,341,1
1,135,160,402,439,556,1
1,135,515,244,365,508,0
1,136,501,286,376,514,0
1,136,105,787,470,293,1
1,136,127,442,447,544,1
1,137,100,466,460,552,1
1,137,485,308,381,516,0
1,137,125,818,416,263,1
1,138,68,516,468,565,1
1,138,135,872,361,209,1
1,138,483,347,380,528,0
1,139,478,367,379,543,0
1,139,43,553,483,528,1
1,139,164,904,297,177,1
1,140,450,405,398,551,0
1,140,198,959,192,122,1
1,140,12,595,495,486,1
1,141,185,990,210,91,1
1,141,445,428,407,564,0
1,141,0,631,493,450,1
1,142,0,666,478,415,1
1,142,428,470,416,574,0
1,143,423,497,401,584,0
1,143,0,706,460,375,1
1,144,2,752,398,328,1
1,144,410,531,401,550,0
1,145,398,561,405,520,0
1,145,0,785,385,296,1
1,146,386,601,425,480,0
1,146,0,832,369,249,1
1,147,0,863,342,218,1
1,147,375,640,436,441,0
1,148,363,693,443,388,0
1,148,0,921,311,160,1
1,149,361,721,443,360,0
1,149,59,954,192,127,1
1,150,42,1015,204,66,1
1,150,357,765,443,316,0
1,151,44,1041,187,41,1
1,151,337,798,466,283,0
1,152,360,847,426,234,0
1,153,372,879,398,202,0
1,154,417,925,308,156,0
1,155,494,958,131,123,0
1,156,480,1002,131,79,0
1,157,470,1034,138,47,0
1,164,374,107,364,532,1
1,165,349,132,361,532,1
1,166,307,156,369,565,1
1,167,284,181,384,549,1
1,168,1849,9,72,304,1
1,168,251,209,383,567,1
1,169,246,228,375,575,1
1,169,1808,17,113,348,1
1,170,211,258,394,582,1
1,170,1799,1,122,442,1
1,171,1777,0,144,475,1
1,171,208,274,381,597,1
1,172,1724,31,197,496,1
1,172,1724,31,197,496,1
1,172,171,305,406,606,1
1,172,171,305,406,606,1
1,173,159,323,410,600,1
1,173,1689,58,232,501,1
1,174,1659,98,262,507,1
1,174,147,353,411,617,1
1,175,1646,118,274,530,1
1,175,122,371,426,619,1
1,176,111,396,430,630,1
1,176,1590,191,331,475,1
1,176,798,0,167,320,1
1,177,1601,187,320,484,1
1,177,111,417,431,646,1
1,177,786,0,182,346,1
1,178,1589,215,332,460,1
1,178,114,441,435,640,1
1,179,105,457,444,624,1
1,179,1586,245,335,429,1
1,180,1579,290,342,385,1
1,180,91,481,449,600,1
1,181,1591,316,330,357,0
1,181,1586,321,335,353,1
1,181,95,496,453,585,1
1,182,1593,356,328,315,1
1,182,1618,353,303,317,0
1,182,91,521,450,560,1
1,183,1657,383,264,287,0
1,183,83,537,457,543,1
1,183,1594,385,327,288,1
1,184,1624,422,297,250,1
1,184,1686,431,235,239,0
1,184,75,559,456,522,1
1,185,68,571,459,510,1
1,185,1645,450,276,220,1
1,185,1696,445,225,222,0
1,186,1684,488,237,179,1
1,186,418,138,354,515,1
1,186,51,585,463,496,1
1,187,1719,509,202,158,1
1,187,41,597,478,484,1
1,187,398,155,355,515,1
1,188,360,189,363,525,1
1,188,25,616,472,463,1
1,188,1813,546,108,112,1
1,189,21,626,480,455,1
1,189,342,209,364,538,1
1,189,1834,561,86,100,1
1,190,1862,615,59,42,1
1,190,301,243,380,536,1
1,190,13,642,472,438,1
1,191,291,264,382,534,1
1,191,13,651,478,430,1
1,192,268,290,386,544,1
1,192,10,666,487,415,1
1,193,260,308,385,558,1
1,193,7,677,485,404,1
1,194,239,337,400,572,1
1,194,0,685,492,396,1
1,195,6,693,492,388,1
1,195,233,360,402,574,1
1,196,226,389,412,581,1
1,196,4,701,491,380,1
1,197,4,706,494,375,1
1,197,222,403,416,590,1
1,198,11,711,496,370,1
1,198,232,433,420,583,1
1,199,9,711,499,369,1
1,199,257,450,419,591,1
1,200,265,470,426,604,1
1,200,13,709,493,372,1
2,3,0,825,75,256,1
2,4,0,610,139,471,1
2,5,0,561,181,520,1
2,6,0,522,239,559,1
2,7,0,498,276,583,1
2,8,0,460,337,588,1
2,9,0,437,369,581,1
2,10,46,405,382,568,1
2,11,87,382,376,564,1
2,12,147,348,364,551,1
2,13,189,329,365,546,1
2,14,237,302,358,539,1
2,15,273,281,352,532,1
2,16,323,255,348,524,1
2,17,363,235,338,513,1
2,18,403,207,340,507,1
2,19,430,189,349,501,1
2,20,481,164,341,492,1
2,21,516,145,327,491,1
2,22,558,121,325,479,1
2,23,572,103,333,477,1
2,27,0,917,55,164,1
2,28,0,809,123,272,1
2,29,0,648,162,433,1
2,30,818,0,277,423,1
2,30,0,590,215,491,1
2,31,831,0,284,408,1
2,31,0,564,248,517,1
2,32,864,0,288,385,1
2,32,0,524,296,552,1
2,33,885,0,299,371,1
2,33,0,500,328,545,1
2,34,916,0,286,347,1
2,34,34,463,332,533,1
2,35,939,0,280,330,1
2,35,12,436,381,528,1
2,36,78,403,353,516,1
2,36,970,0,287,307,1
2,37,990,0,271,292,1
2,37,127,378,327,513,1
2,38,1020,0,278,270,1
2,38,165,348,321,502,1
2,39,190,327,315,497,1
2,39,1037,0,276,246,1
2,40,1066,0,254,236,1
2,40,222,295,316,488,1
2,41,1081,0,252,221,1
2,41,247,275,314,485,1
2,42,285,241,306,477,1
2,42,1109,0,223,200,1
2,43,1123,0,223,183,1
2,43,310,222,304,472,1
2,44,1146,0,219,167,1
2,44,346,193,298,466,1
2,45,378,175,293,461,1
2,45,1160,0,216,153,1
2,46,1182,0,215,134,1
2,46,415,149,287,451,1
2,47,444,132,280,451,1
2,47,1194,0,212,120,1
2,48,1213,0,206,102,1
2,48,478,106,287,444,1
2,49,1225,0,205,90,1
2,50,1249,0,195,73,1
2,51,1258,0,192,60,1
2,51,0,970,114,111,1
2,52,0,901,240,180,1
2,52,1275,0,190,45,1
2,53,0,856,314,224,1
2,54,0,794,430,287,1
2,55,49,756,456,325,1
2,56,127,701,441,380,1
2,57,805,0,242,347,1
2,57,176,661,431,420,1
2,58,246,611,422,470,1
2,58,850,0,235,322,1
2,59,879,0,233,306,1
2,59,293,577,413,504,1
2,60,357,527,405,521,1
2,60,917,0,238,280,1
2,61,945,0,226,264,1
2,61,402,495,395,577,1
2,62,461,453,385,560,1
2,62,984,0,221,241,1
2,63,503,421,379,556,1
2,63,1004,0,227,228,1
2,64,1022,0,220,205,1
2,64,555,380,375,543,1
2,65,599,358,363,533,1
2,65,1049,0,209,193,1
2,66,653,320,357,522,1
2,66,1074,1,209,172,1
2,67,1093,0,204,153,1
2,67,690,292,351,513,1
2,68,1095,0,222,135,1
2,68,739,255,345,504,1
2,69,774,230,339,496,1
2,69,1110,0,223,123,1
2,70,1130,0,216,103,1
2,70,822,198,334,485,1
2,71,1137,0,219,89,1
2,71,853,175,325,482,1
2,72,1150,0,211,71,1
2,72,896,143,321,469,1
2,73,1165,0,205,57,1
2,73,926,120,317,466,1
2,74,1173,0,208,41,1
2,74,964,92,311,458,1
2,75,991,72,305,451,1
2,76,1024,44,303,442,1
2,77,1050,25,293,437,1
2,78,1076,0,295,429,1
2,79,1100,0,285,405,1
2,80,1124,0,284,378,1
2,81,1144,0,279,366,1
2,82,1170,0,272,328,1
2,83,1182,0,269,304,1
2,84,1206,0,262,279,1
2,85,1216,0,264,260,1
2,86,1236,0,260,230,1
2,87,1249,0,255,214,1
2,88,1262,0,232,187,1
2,89,1279,0,224,173,1
2,90,1294,0,220,146,1
2,91,1300,0,222,129,1
2,92,1321,0,205,99,1
2,93,1316,0,210,88,1
2,94,1338,0,199,71,1
2,105,0,627,58,295,1
2,106,2,419,149,541,1
2,107,0,374,207,546,1
2,108,0,335,289,531,1
2,109,0,306,347,523,1
2,110,19,268,406,510,1
2,110,0,878,107,203,1
2,111,0,824,195,257,1
2,111,77,242,398,496,1
2,112,162,206,385,494,1
2,112,0,761,379,320,1
2,113,240,183,355,478,1
2,113,20,721,410,360,1
2,114,125,662,395,416,1
2,114,304,154,356,473,1
2,115,339,133,366,469,1
2,115,195,627,386,454,1
2,116,295,569,370,512,1
2,117,356,535,368,524,1
2,118,444,484,356,573,1
2,119,515,452,338,560,1
2,120,583,401,340,551,1
2,121,634,374,334,540,1
2,122,707,331,333,526,1
2,123,715,305,363,517,1
2,124,806,263,342,492,1
2,124,790,0,318,339,1
2,125,820,0,322,334,1
2,125,868,236,323,498,1
2,126,930,198,317,485,1
2,126,863,0,316,307,1
2,127,894,0,311,291,1
2,127,977,172,305,480,1
2,128,1010,138,335,458,1
2,128,939,0,308,267,1
2,129,966,0,304,254,1
2,129,1076,116,304,458,1
2,130,1016,0,286,229,1
2,130,1136,80,299,451,1
2,131,1174,56,295,449,1
2,131,1039,0,280,217,1
2,132,1082,0,245,194,1
2,132,1232,25,289,439,1
2,133,1107,0,225,204,1
2,133,1270,5,282,434,1
2,134,1157,0,248,162,1
2,134,1318,0,287,400,1
2,135,1361,0,274,373,1
2,135,1170,0,226,155,1
2,136,1200,0,254,134,1
2,136,1409,0,271,342,1
2,137,1224,0,227,121,1
2,137,1444,0,267,309,1
2,138,1254,0,239,102,1
2,138,1491,0,263,281,1
2,139,1281,0,215,92,1
2,139,1520,0,261,260,1
2,140,1555,0,268,225,1
2,140,1306,0,213,74,1
2,141,1326,0,208,61,1
2,141,1585,0,252,206,1
2,142,1345,0,207,46,1
2,142,1628,0,229,176,1
2,143,1658,0,220,156,1
2,143,160,1013,190,68,1
2,144,192,899,271,182,1
2,144,1702,0,212,122,1
2,145,1725,0,196,93,1
2,145,203,828,390,253,1
2,146,1770,0,151,67,1
2,146,321,732,419,347,1
2,147,1791,0,129,47,1
2,147,402,674,406,407,1
2,148,521,591,393,490,1
2,149,601,534,377,547,1
2,150,710,460,366,621,1
2,151,781,412,356,539,1
2,152,881,345,350,520,1
2,153,944,304,337,509,1
2,154,1032,244,322,489,1
2,155,1088,205,324,476,1
2,156,1167,150,308,462,1
2,157,1220,120,302,457,1
2,158,1293,67,288,436,1
2,159,1335,34,289,429,1
2,160,1392,0,288,408,1
2,161,1436,0,273,372,1
2,162,0,987,82,94,0
2,162,1492,0,265,325,1
2,163,1521,0,267,307,1
2,163,0,855,178,226,0
2,163,0,943,128,138,0
2,164,0,840,195,239,0
2,164,1568,0,260,256,1
2,164,0,801,288,280,0
2,165,1596,0,248,223,1
2,165,0,804,245,277,0
2,165,0,768,346,313,0
2,166,1638,0,227,175,1
2,166,0,677,41,116,1
2,166,2,719,365,362,0
2,166,8,758,317,323,0
2,167,0,572,126,402,1
2,167,43,725,413,356,0
2,167,1671,0,211,141,1
2,167,17,688,444,393,0
2,168,0,403,245,547,1
2,168,84,674,396,407,0
2,168,97,638,430,443,0
2,168,1705,0,194,91,1
2,169,114,643,407,438,0
2,169,140,607,425,474,0
2,169,0,373,318,538,1
2,170,45,327,377,552,1
2,170,165,597,418,484,0
2,170,204,563,419,518,0
2,171,176,566,452,515,0
2,171,247,536,412,545,0
2,171,106,300,380,484,1
2,172,240,525,478,543,0
2,172,310,494,397,538,0
2,172,230,257,343,492,1
2,173,346,467,394,542,0
2,173,279,499,469,536,0
2,173,275,232,358,462,1
2,174,337,460,458,524,0
2,174,374,196,350,431,1
2,174,402,430,382,529,0
2,175,371,432,453,520,0
2,175,432,403,379,511,0
2,175,454,171,323,383,1
2,176,420,397,441,507,0
2,176,515,133,340,367,1
2,176,484,367,366,539,0
2,177,578,111,325,378,1
2,177,451,376,436,499,0
2,177,146,1018,167,63,1
2,177,513,346,367,502,0
2,178,495,336,426,495,0
2,178,560,313,361,511,0
2,178,153,927,292,154,1
2,179,523,318,419,487,0
2,179,589,290,354,514,0
2,179,176,870,408,211,1
2,180,567,282,414,479,0
2,180,271,793,451,288,1
2,180,632,258,343,495,0
2,180,801,28,290,433,1
2,181,343,743,449,337,1
2,181,594,256,411,479,0
2,181,839,9,300,433,1
2,181,658,235,344,473,0
2,182,635,228,405,467,0
2,182,702,204,341,472,0
2,182,451,680,435,401,1
2,182,917,0,274,405,1
2,183,523,626,423,455,1
2,183,665,213,397,457,0
2,183,951,0,278,381,1
2,183,732,184,332,481,0
2,184,1009,0,287,350,1
2,184,708,183,382,451,0
2,184,618,572,410,509,1
2,184,774,156,323,457,0
2,185,737,164,379,444,0
2,185,805,140,318,435,0
2,185,681,531,395,549,1
2,185,1054,0,278,324,1
2,186,1098,0,286,301,1
2,186,767,475,383,550,1
2,186,850,111,311,462,0
2,186,776,137,378,431,0
2,187,1132,0,276,275,1
2,187,808,117,374,437,0
2,187,825,438,374,498,1
2,187,878,93,312,434,0
2,188,922,66,310,423,0
2,188,856,91,367,427,0
2,188,903,383,370,523,1
2,188,1202,0,247,241,1
2,189,953,54,305,429,0
2,189,951,353,365,471,1
2,189,1223,0,250,225,1
2,189,887,70,338,405,0
2,190,1260,0,237,196,1
2,190,998,25,301,422,0
2,190,937,48,345,402,0
2,190,1020,306,355,525,1
2,191,1026,10,299,424,0
2,191,971,31,341,402,0
2,191,1296,0,229,176,1
2,191,1063,272,358,443,1
2,192,1135,228,341,514,1
2,192,1018,8,343,388,0
2,192,1339,1,225,152,1
2,192,1073,0,293,384,0
2,193,1361,0,227,134,1
2,193,1103,0,292,384,0
2,193,1048,0,296,385,0
2,193,1180,201,330,452,1
2,194,1148,0,286,351,0
2,194,1397,0,223,106,1
2,194,1239,160,323,443,1
2,194,1095,0,289,354,0
2,195,1281,136,319,437,1
2,195,1123,0,275,339,0
2,195,1425,0,217,91,1
2,195,1179,0,277,299,0
2,196,1166,0,286,316,0
2,196,1480,0,183,65,1
2,196,1217,0,274,317,0
2,196,1339,88,310,406,1
2,197,1244,0,236,290,0
2,197,1366,67,320,400,1
2,197,1194,0,277,295,0
2,197,1487,0,190,49,1
2,198,1280,0,272,272,0
2,198,1239,0,270,272,0
2,198,1433,32,299,413,1
2,199,1266,0,257,253,0
2,199,1301,0,276,244,0
2,199,1466,9,297,404,1
2,200,1348,0,262,194,0
2,200,1522,0,287,371,1
2,200,1304,0,245,228,0
3,1,643,153,44,86,1
3,1,443,214,58,104,1
3,1,309,404,81,150,0
3,2,644,158,44,89,1
3,2,450,209,57,103,1
3,2,316,390,78,147,0
3,3,645,164,45,91,1
3,3,456,203,56,101,1
3,3,322,376,76,143,0
3,4,647,169,46,94,1
3,4,463,198,55,101,1
3,4,329,362,74,140,0
3,5,648,175,46,97,1
3,5,469,192,55,99,1
3,5,336,349,72,137,0
3,6,649,181,48,100,1
3,6,475,187,54,98,1
3,6,342,336,70,134,0
3,7,650,187,49,102,1
3,7,481,182,53,96,1
3,7,348,324,68,131,0
3,8,652,194,51,105,1
3,8,487,177,52,95,1
3,8,355,313,67,128,0
3,9,653,200,52,106,1
3,9,493,171,51,94,1
3,9,361,301,65,125,0
3,10,654,207,54,109,1
3,10,499,166,50,93,1
3,10,367,290,63,123,0
3,11,656,210,55,115,1
3,11,504,162,49,92,1
3,11,373,280,62,120,0
3,12,659,215,57,119,1
3,12,508,158,48,91,1
3,12,378,273,61,118,0
3,13,661,224,58,120,1
3,13,512,154,48,90,1
3,13,383,265,60,115,0
3,14,664,233,59,121,1
3,14,516,150,48,89,1
3,14,388,257,58,113,0
3,15,666,240,61,124,1
3,15,518,145,47,88,1
3,15,393,249,57,112,0
3,16,670,248,61,126,1
3,16,523,141,47,87,1
3,16,397,243,56,109,0
3,17,675,261,61,120,1
3,17,524,135,47,87,1
3,17,401,238,56,106,0
3,18,679,269,61,120,1
3,18,524,132,47,87,1
3,18,404,234,56,104,0
3,19,684,273,61,124,1
3,19,526,126,47,87,1
3,19,408,229,56,101,0
3,20,689,285,61,121,1
3,20,528,125,47,87,1
3,20,412,224,56,99,0
3,21,689,284,61,121,1
3,21,415,210,56,98,0
3,22,688,280,61,121,1
3,22,413,208,56,98,0
3,23,697,305,61,121,1
3,23,416,205,56,98,0
3,24,527,133,56,98,0
3,25,518,140,56,98,0
3,26,744,281,76,139,0
